,loss,val_loss
0,0.2933972179889679,1.6787669658660889
1,0.2896925210952759,1.6653410196304321
2,0.28602269291877747,1.6519789695739746
3,0.2823880612850189,1.63868248462677
4,0.2787890136241913,1.625454306602478
5,0.275225967168808,1.6122963428497314
6,0.27169907093048096,1.5992103815078735
7,0.26820868253707886,1.5861984491348267
8,0.264754980802536,1.5732625722885132
9,0.26133811473846436,1.5604034662246704
10,0.25795823335647583,1.5476229190826416
11,0.2546154260635376,1.5349223613739014
12,0.25130975246429443,1.522302508354187
13,0.24804124236106873,1.5097646713256836
14,0.24480989575386047,1.497309684753418
15,0.2416156381368637,1.484938383102417
16,0.23845846951007843,1.4726513624191284
17,0.2353382110595703,1.4604488611221313
18,0.23225483298301697,1.4483317136764526
19,0.2292080968618393,1.4362999200820923
20,0.22619785368442535,1.4243541955947876
21,0.22322393953800201,1.4124939441680908
22,0.22028610110282898,1.4007196426391602
23,0.21738412976264954,1.389031171798706
24,0.2145177572965622,1.3774281740188599
25,0.21168670058250427,1.3659108877182007
26,0.20889070630073547,1.3544784784317017
27,0.20612943172454834,1.3431309461593628
28,0.20340260863304138,1.3318675756454468
29,0.20070987939834595,1.3206883668899536
30,0.19805088639259338,1.3095922470092773
31,0.195425346493721,1.2985788583755493
32,0.1928328573703766,1.2876476049423218
33,0.19027312099933624,1.2767977714538574
34,0.18774573504924774,1.266028642654419
35,0.18525034189224243,1.255339503288269
36,0.18278658390045166,1.2447296380996704
37,0.18035410344600677,1.2341985702514648
38,0.17795251309871674,1.2237448692321777
39,0.17558147013187408,1.21336829662323
40,0.1732405722141266,1.203067660331726
41,0.17092950642108917,1.1928424835205078
42,0.1686478704214096,1.1826916933059692
43,0.16639530658721924,1.1726146936416626
44,0.1641714721918106,1.1626102924346924
45,0.16197602450847626,1.1526780128479004
46,0.15980859100818634,1.1428170204162598
47,0.1576688587665558,1.133026361465454
48,0.15555647015571594,1.123305320739746
49,0.15347108244895935,1.113653302192688
50,0.15141241252422333,1.1040691137313843
51,0.1493801325559616,1.0945525169372559
52,0.14737389981746674,1.0851024389266968
53,0.14539341628551483,1.0757184028625488
54,0.1434383988380432,1.0663995742797852
55,0.141508549451828,1.057145118713379
56,0.13960357010364532,1.047954797744751
57,0.1377231925725937,1.0388275384902954
58,0.1358671486377716,1.0297632217407227
59,0.1340351551771164,1.0207607746124268
60,0.13222695887088776,1.0118199586868286
61,0.1304423213005066,1.0029399394989014
62,0.1286809742450714,0.9941205382347107
63,0.1269426941871643,0.9853609800338745
64,0.12522722780704498,0.976660966873169
65,0.12353438138961792,0.968019962310791
66,0.12186389416456223,0.9594376087188721
67,0.12021558731794357,0.9509133696556091
68,0.11858922243118286,0.9424470663070679
69,0.11698461323976517,0.9340382814407349
70,0.11540154367685318,0.9256864786148071
71,0.11383985728025436,0.9173915982246399
72,0.11229932308197021,0.9091532826423645
73,0.1107797920703888,0.9009711742401123
74,0.10928107053041458,0.8928451538085938
75,0.10780298709869385,0.8847748637199402
76,0.10634537786245346,0.8767600655555725
77,0.10490807145833969,0.8688006401062012
78,0.10349091142416,0.8608965873718262
79,0.10209374129772186,0.8530475497245789
80,0.10071641206741333,0.8452534079551697
81,0.09935876727104187,0.8375141024589539
82,0.09802068024873734,0.8298294544219971
83,0.09670199453830719,0.8221995830535889
84,0.09540256857872009,0.8146243095397949
85,0.0941222608089447,0.8071033954620361
86,0.09286094456911087,0.7996371388435364
87,0.09161849319934845,0.7922252416610718
88,0.0903947725892067,0.7848678231239319
89,0.08918965607881546,0.7775650024414062
90,0.0880030170083046,0.7703166007995605
91,0.08683473616838455,0.7631226778030396
92,0.08568467199802399,0.7559833526611328
93,0.08455272018909454,0.7488986849784851
94,0.08343875408172607,0.7418686747550964
95,0.08234265446662903,0.7348935008049011
96,0.08126430213451385,0.7279731631278992
97,0.080203577876091,0.7211076617240906
98,0.07916034758090973,0.7142971158027649
99,0.07813452929258347,0.707541823387146
100,0.07712597399950027,0.7008417248725891
101,0.0761345773935318,0.6941969990730286
102,0.0751601979136467,0.6876077651977539
103,0.07420274615287781,0.6810740828514099
104,0.07326209545135498,0.6745961904525757
105,0.07233810424804688,0.668174147605896
106,0.07143067568540573,0.6618078947067261
107,0.07053966820240021,0.6554980278015137
108,0.06966496258974075,0.6492443084716797
109,0.06880643218755722,0.6430469155311584
110,0.06796395033597946,0.6369061470031738
111,0.06713739782571793,0.6308220028877258
112,0.06632661819458008,0.624794602394104
113,0.06553150713443756,0.6188241839408875
114,0.06475190818309784,0.6129107475280762
115,0.06398770213127136,0.6070546507835388
116,0.06323875486850739,0.6012558341026306
117,0.06250490248203278,0.5955143570899963
118,0.06178601086139679,0.5898304581642151
119,0.06108194962143898,0.5842041969299316
120,0.06039254367351532,0.5786356925964355
121,0.05971766635775566,0.5731250643730164
122,0.05905716121196747,0.5676723718643188
123,0.05841086804866791,0.5622776746749878
124,0.05777861922979355,0.5569412112236023
125,0.05716027319431305,0.551662802696228
126,0.05655565857887268,0.5464426279067993
127,0.05596460774540901,0.5412806868553162
128,0.05538695305585861,0.5361771583557129
129,0.05482253059744835,0.5311318635940552
130,0.0542711541056633,0.5261449813842773
131,0.05373265966773033,0.5212163925170898
132,0.05320686846971512,0.5163461565971375
133,0.05269359052181244,0.5115344524383545
134,0.052192654460668564,0.5067809224128723
135,0.05170386657118797,0.5020856261253357
136,0.05122705176472664,0.4974486827850342
137,0.05076199769973755,0.4928697645664215
138,0.050308533012866974,0.4883490204811096
139,0.0498664528131485,0.48388615250587463
140,0.0494355671107769,0.4794812500476837
141,0.04901568219065666,0.47513410449028015
142,0.04860658571124077,0.4708445072174072
143,0.048208087682724,0.4666123688220978
144,0.04781998693943024,0.46243757009506226
145,0.04744207486510277,0.45831990242004395
146,0.04707414284348488,0.45425915718078613
147,0.04671598970890045,0.4502550959587097
148,0.04636741057038307,0.44630753993988037
149,0.04602820426225662,0.44241613149642944
150,0.04569815471768379,0.43858081102371216
151,0.04537705332040787,0.4348011612892151
152,0.045064691454172134,0.43107691407203674
153,0.04476087540388107,0.427407830953598
154,0.04446537792682648,0.4237934947013855
155,0.04417799413204193,0.42023366689682007
156,0.043898530304431915,0.4167279899120331
157,0.04362677410244942,0.4132761061191559
