,loss,val_loss
0,0.034358877688646317,0.02605912648141384
1,0.01802261359989643,0.010568228550255299
2,0.009622830897569656,0.009306474588811398
3,0.009268003515899181,0.00946603249758482
4,0.009176191873848438,0.009137710556387901
5,0.00903188344091177,0.009026248008012772
6,0.009061628021299839,0.009122724644839764
7,0.008926305919885635,0.009635446593165398
8,0.008962184190750122,0.009297538548707962
9,0.008881871588528156,0.008892757818102837
10,0.008821722120046616,0.009548366069793701
11,0.008816848509013653,0.008870678953826427
12,0.008747358806431293,0.008891359902918339
13,0.008732523769140244,0.008721394464373589
14,0.008680635131895542,0.009102080948650837
